"id","exchange_id","rate_close","rate_high","rate_low","rate_open","time_close","time_open","time_period_end","time_period_start"
4015,"BTC","16896.343174558","16923.088607028","16871.658375824","16922.749935588","2022-12-03 22:59:00+00","2022-12-03 22:30:00+00","2022-12-03 23:00:00+00","2022-12-03 22:30:00+00"
4016,"BTC","16893.885901853","16914.627605413","16891.322067855","16902.116053197","2022-12-03 23:29:00+00","2022-12-03 23:00:00+00","2022-12-03 23:30:00+00","2022-12-03 23:00:00+00"
4017,"BTC","16887.134955031","16913.907549391","16878.016623459","16896.514064668","2022-12-03 23:59:00+00","2022-12-03 23:30:00+00","2022-12-04 00:00:00+00","2022-12-03 23:30:00+00"
4018,"BTC","16886.648926078","16886.648926078","16886.648926078","16886.648926078","2022-12-04 00:00:00+00","2022-12-04 00:00:00+00","2022-12-04 00:30:00+00","2022-12-04 00:00:00+00"
4460,"BTC","16942.261908922","16957.118631308","16881.722905913","16886.648926078","2022-12-04 00:29:00+00","2022-12-04 00:00:00+00","2022-12-04 00:30:00+00","2022-12-04 00:00:00+00"
4461,"BTC","16948.904089881","16961.665219718","16935.555440685","16938.403173249","2022-12-04 00:59:00+00","2022-12-04 00:30:00+00","2022-12-04 01:00:00+00","2022-12-04 00:30:00+00"
4462,"BTC","17023.185225769","17032.788774255","16945.901980020","16949.358415983","2022-12-04 01:29:00+00","2022-12-04 01:00:00+00","2022-12-04 01:30:00+00","2022-12-04 01:00:00+00"
4463,"BTC","16965.721978576","17017.693205265","16961.597000727","17004.193945162","2022-12-04 01:59:00+00","2022-12-04 01:30:00+00","2022-12-04 02:00:00+00","2022-12-04 01:30:00+00"
4464,"BTC","16982.118406589","16982.483831010","16950.058850864","16967.977598799","2022-12-04 02:29:00+00","2022-12-04 02:00:00+00","2022-12-04 02:30:00+00","2022-12-04 02:00:00+00"
4465,"BTC","16973.216966139","16984.582870004","16966.612223531","16972.853870809","2022-12-04 02:59:00+00","2022-12-04 02:30:00+00","2022-12-04 03:00:00+00","2022-12-04 02:30:00+00"
4466,"BTC","16956.742206595","16979.921817100","16954.386709771","16974.918349930","2022-12-04 03:29:00+00","2022-12-04 03:00:00+00","2022-12-04 03:30:00+00","2022-12-04 03:00:00+00"
4467,"BTC","16958.790808693","16976.189675449","16955.457398155","16960.140920312","2022-12-04 03:59:00+00","2022-12-04 03:30:00+00","2022-12-04 04:00:00+00","2022-12-04 03:30:00+00"
4468,"BTC","16964.683650605","16976.301608829","16960.620888442","16960.620888442","2022-12-04 04:29:00+00","2022-12-04 04:00:00+00","2022-12-04 04:30:00+00","2022-12-04 04:00:00+00"
4469,"BTC","17010.810226018","17014.010743881","16966.293522987","16966.293522987","2022-12-04 04:59:00+00","2022-12-04 04:30:00+00","2022-12-04 05:00:00+00","2022-12-04 04:30:00+00"
4470,"BTC","17037.757554001","17060.739475471","17008.337821998","17008.337821998","2022-12-04 05:29:00+00","2022-12-04 05:00:00+00","2022-12-04 05:30:00+00","2022-12-04 05:00:00+00"
4471,"BTC","17018.626721234","17045.334707088","17010.628803840","17041.424356898","2022-12-04 05:59:00+00","2022-12-04 05:30:00+00","2022-12-04 06:00:00+00","2022-12-04 05:30:00+00"
4472,"BTC","17029.837678271","17042.358115239","17016.195873641","17016.195873641","2022-12-04 06:29:00+00","2022-12-04 06:00:00+00","2022-12-04 06:30:00+00","2022-12-04 06:00:00+00"
4473,"BTC","16997.582212350","17031.653585021","16997.582212350","17026.830021266","2022-12-04 06:59:00+00","2022-12-04 06:30:00+00","2022-12-04 07:00:00+00","2022-12-04 06:30:00+00"
4474,"BTC","17008.677009713","17014.627069238","16995.866537645","16999.899019796","2022-12-04 07:29:00+00","2022-12-04 07:00:00+00","2022-12-04 07:30:00+00","2022-12-04 07:00:00+00"
4475,"BTC","16995.707936758","17005.183487021","16994.292982045","17005.183487021","2022-12-04 07:59:00+00","2022-12-04 07:30:00+00","2022-12-04 08:00:00+00","2022-12-04 07:30:00+00"
4476,"BTC","17013.537561409","17041.991860233","16981.558499103","16997.184607349","2022-12-04 08:29:00+00","2022-12-04 08:00:00+00","2022-12-04 08:30:00+00","2022-12-04 08:00:00+00"
4477,"BTC","17014.847877774","17029.544031241","17011.668486976","17016.517862246","2022-12-04 08:59:00+00","2022-12-04 08:30:00+00","2022-12-04 09:00:00+00","2022-12-04 08:30:00+00"
4478,"BTC","17024.335921634","17032.840825770","17013.528402966","17013.528402966","2022-12-04 09:29:00+00","2022-12-04 09:00:00+00","2022-12-04 09:30:00+00","2022-12-04 09:00:00+00"
4479,"BTC","17002.880426179","17029.324980997","17002.742440743","17021.387934917","2022-12-04 09:59:00+00","2022-12-04 09:30:00+00","2022-12-04 10:00:00+00","2022-12-04 09:30:00+00"
4480,"BTC","16999.990918340","17006.444597344","16993.794110487","17002.085336368","2022-12-04 10:29:00+00","2022-12-04 10:00:00+00","2022-12-04 10:30:00+00","2022-12-04 10:00:00+00"
4481,"BTC","17002.066766992","17006.604497866","16996.469172425","17003.177936214","2022-12-04 10:59:00+00","2022-12-04 10:30:00+00","2022-12-04 11:00:00+00","2022-12-04 10:30:00+00"
4482,"BTC","16958.793084827","17003.795374927","16958.793084827","17002.456004734","2022-12-04 11:29:00+00","2022-12-04 11:00:00+00","2022-12-04 11:30:00+00","2022-12-04 11:00:00+00"
4483,"BTC","16948.132802804","16964.083749292","16922.641303817","16964.083749292","2022-12-04 11:59:00+00","2022-12-04 11:30:00+00","2022-12-04 12:00:00+00","2022-12-04 11:30:00+00"
4484,"BTC","16954.662459676","16958.811791804","16941.307930556","16951.239669005","2022-12-04 12:29:00+00","2022-12-04 12:00:00+00","2022-12-04 12:30:00+00","2022-12-04 12:00:00+00"
4485,"BTC","16958.335126247","16962.833975840","16947.431667248","16955.799005936","2022-12-04 12:59:00+00","2022-12-04 12:30:00+00","2022-12-04 13:00:00+00","2022-12-04 12:30:00+00"
4486,"BTC","16944.329615120","16959.706953451","16931.947325831","16958.462861205","2022-12-04 13:29:00+00","2022-12-04 13:00:00+00","2022-12-04 13:30:00+00","2022-12-04 13:00:00+00"
4487,"BTC","16944.734489030","16947.670102431","16926.112585179","16945.997065894","2022-12-04 13:59:00+00","2022-12-04 13:30:00+00","2022-12-04 14:00:00+00","2022-12-04 13:30:00+00"
4488,"BTC","16934.768849148","16958.348643993","16934.768849148","16948.974153164","2022-12-04 14:29:00+00","2022-12-04 14:00:00+00","2022-12-04 14:30:00+00","2022-12-04 14:00:00+00"
4489,"BTC","17006.654372576","17007.101644240","16938.456844109","16938.456844109","2022-12-04 14:59:00+00","2022-12-04 14:30:00+00","2022-12-04 15:00:00+00","2022-12-04 14:30:00+00"
4490,"BTC","17045.240247466","17056.812419032","17008.555745514","17008.555745514","2022-12-04 15:29:00+00","2022-12-04 15:00:00+00","2022-12-04 15:30:00+00","2022-12-04 15:00:00+00"
4491,"BTC","17038.389066092","17047.896258332","17019.151216091","17047.896258332","2022-12-04 15:59:00+00","2022-12-04 15:30:00+00","2022-12-04 16:00:00+00","2022-12-04 15:30:00+00"
4492,"BTC","17060.613426785","17060.613426785","17027.741580570","17031.851292062","2022-12-04 16:29:00+00","2022-12-04 16:00:00+00","2022-12-04 16:30:00+00","2022-12-04 16:00:00+00"
4493,"BTC","17013.797895836","17072.775701485","17008.690766239","17054.156278860","2022-12-04 16:59:00+00","2022-12-04 16:30:00+00","2022-12-04 17:00:00+00","2022-12-04 16:30:00+00"
4494,"BTC","16995.488508820","17017.516619381","16978.195955482","17017.516619381","2022-12-04 17:29:00+00","2022-12-04 17:00:00+00","2022-12-04 17:30:00+00","2022-12-04 17:00:00+00"
4495,"BTC","17033.921317736","17034.852844206","16995.679372178","17001.101687786","2022-12-04 17:59:00+00","2022-12-04 17:30:00+00","2022-12-04 18:00:00+00","2022-12-04 17:30:00+00"
4496,"BTC","17127.755654168","17136.456937556","17048.406963422","17048.406963422","2022-12-04 18:29:00+00","2022-12-04 18:00:00+00","2022-12-04 18:30:00+00","2022-12-04 18:00:00+00"
4497,"BTC","17058.926265821","17138.931118462","17047.057064451","17126.206370070","2022-12-04 18:59:00+00","2022-12-04 18:30:00+00","2022-12-04 19:00:00+00","2022-12-04 18:30:00+00"
4498,"BTC","17096.027342827","17096.027342827","17055.701555628","17066.065390530","2022-12-04 19:29:00+00","2022-12-04 19:00:00+00","2022-12-04 19:30:00+00","2022-12-04 19:00:00+00"
4499,"BTC","17086.124316729","17105.075593427","17085.148426588","17095.816555109","2022-12-04 19:59:00+00","2022-12-04 19:30:00+00","2022-12-04 20:00:00+00","2022-12-04 19:30:00+00"
4500,"BTC","17077.296164234","17094.433236103","17077.296164234","17086.990035049","2022-12-04 20:29:00+00","2022-12-04 20:00:00+00","2022-12-04 20:30:00+00","2022-12-04 20:00:00+00"
4501,"BTC","17092.769269609","17117.136617220","17073.903320866","17076.681854040","2022-12-04 20:59:00+00","2022-12-04 20:30:00+00","2022-12-04 21:00:00+00","2022-12-04 20:30:00+00"
4502,"BTC","17079.782066388","17097.900914858","17079.782066388","17092.674885530","2022-12-04 21:29:00+00","2022-12-04 21:00:00+00","2022-12-04 21:30:00+00","2022-12-04 21:00:00+00"
4503,"BTC","17117.359810236","17117.359810236","17077.913149854","17079.885850119","2022-12-04 21:59:00+00","2022-12-04 21:30:00+00","2022-12-04 22:00:00+00","2022-12-04 21:30:00+00"
4504,"BTC","17100.892319821","17128.229099649","17100.892319821","17112.198317023","2022-12-04 22:29:00+00","2022-12-04 22:00:00+00","2022-12-04 22:30:00+00","2022-12-04 22:00:00+00"
4505,"BTC","17103.569452296","17108.658276814","17083.591190058","17097.530720973","2022-12-04 22:59:00+00","2022-12-04 22:30:00+00","2022-12-04 23:00:00+00","2022-12-04 22:30:00+00"
4506,"BTC","17124.739781035","17136.300416116","17105.005433739","17105.005433739","2022-12-04 23:29:00+00","2022-12-04 23:00:00+00","2022-12-04 23:30:00+00","2022-12-04 23:00:00+00"
4507,"BTC","17113.178071653","17166.299603261","17087.463003492","17127.456300931","2022-12-04 23:59:00+00","2022-12-04 23:30:00+00","2022-12-05 00:00:00+00","2022-12-04 23:30:00+00"
4508,"BTC","17108.965778223","17108.965778223","17108.965778223","17108.965778223","2022-12-05 00:00:00+00","2022-12-05 00:00:00+00","2022-12-05 00:30:00+00","2022-12-05 00:00:00+00"
5930,"BTC","17004.262052264","17007.758557278","16965.501431908","16965.501431908","2022-12-06 00:29:00+00","2022-12-06 00:00:00+00","2022-12-06 00:30:00+00","2022-12-06 00:00:00+00"
5931,"BTC","17037.663764827","17042.162178734","17003.903418047","17005.985107639","2022-12-06 00:59:00+00","2022-12-06 00:30:00+00","2022-12-06 01:00:00+00","2022-12-06 00:30:00+00"
5932,"BTC","17058.639996822","17098.379677804","17042.664210860","17043.545215604","2022-12-06 01:29:00+00","2022-12-06 01:00:00+00","2022-12-06 01:30:00+00","2022-12-06 01:00:00+00"
5933,"BTC","17037.464793198","17062.268568834","17029.713814470","17058.768053362","2022-12-06 01:59:00+00","2022-12-06 01:30:00+00","2022-12-06 02:00:00+00","2022-12-06 01:30:00+00"
5934,"BTC","17041.263679782","17076.563607586","17017.190612292","17031.081843091","2022-12-06 02:29:00+00","2022-12-06 02:00:00+00","2022-12-06 02:30:00+00","2022-12-06 02:00:00+00"
5935,"BTC","17030.972186363","17050.388554602","17030.972186363","17040.658213501","2022-12-06 02:59:00+00","2022-12-06 02:30:00+00","2022-12-06 03:00:00+00","2022-12-06 02:30:00+00"
5936,"BTC","17056.833136157","17057.004475584","17029.475444029","17033.438897356","2022-12-06 03:29:00+00","2022-12-06 03:00:00+00","2022-12-06 03:30:00+00","2022-12-06 03:00:00+00"
5937,"BTC","17000.252432838","17050.526211472","17000.252432838","17050.526211472","2022-12-06 03:59:00+00","2022-12-06 03:30:00+00","2022-12-06 04:00:00+00","2022-12-06 03:30:00+00"
5938,"BTC","16987.433392514","17013.017959535","16982.303610598","17002.492592496","2022-12-06 04:29:00+00","2022-12-06 04:00:00+00","2022-12-06 04:30:00+00","2022-12-06 04:00:00+00"
5939,"BTC","17004.297404988","17011.306793748","16974.594429810","16991.691929205","2022-12-06 04:59:00+00","2022-12-06 04:30:00+00","2022-12-06 05:00:00+00","2022-12-06 04:30:00+00"
5940,"BTC","17000.714038224","17006.325979585","16991.743677297","17003.125097552","2022-12-06 05:29:00+00","2022-12-06 05:00:00+00","2022-12-06 05:30:00+00","2022-12-06 05:00:00+00"
5941,"BTC","16980.080667009","16999.704418277","16970.819813210","16999.704418277","2022-12-06 05:59:00+00","2022-12-06 05:30:00+00","2022-12-06 06:00:00+00","2022-12-06 05:30:00+00"
5942,"BTC","16996.306531728","17005.000824659","16970.692806457","16975.959497002","2022-12-06 06:29:00+00","2022-12-06 06:00:00+00","2022-12-06 06:30:00+00","2022-12-06 06:00:00+00"
5943,"BTC","16999.761191375","17020.282856417","16998.202402571","17003.626821248","2022-12-06 06:59:00+00","2022-12-06 06:30:00+00","2022-12-06 07:00:00+00","2022-12-06 06:30:00+00"
5944,"BTC","17013.586232808","17018.520553875","16997.343302764","17002.881387905","2022-12-06 07:29:00+00","2022-12-06 07:00:00+00","2022-12-06 07:30:00+00","2022-12-06 07:00:00+00"
5945,"BTC","17005.241748902","17011.883151280","16994.571053471","17008.714315264","2022-12-06 07:59:00+00","2022-12-06 07:30:00+00","2022-12-06 08:00:00+00","2022-12-06 07:30:00+00"
5946,"BTC","17008.553699173","17037.684189343","16997.358372297","17002.243613593","2022-12-06 08:29:00+00","2022-12-06 08:00:00+00","2022-12-06 08:30:00+00","2022-12-06 08:00:00+00"
5947,"BTC","17034.345113696","17039.651065049","16975.329102524","17007.301285510","2022-12-06 08:59:00+00","2022-12-06 08:30:00+00","2022-12-06 09:00:00+00","2022-12-06 08:30:00+00"
5948,"BTC","16998.620952113","17035.962365182","16993.214710585","17034.012583543","2022-12-06 09:29:00+00","2022-12-06 09:00:00+00","2022-12-06 09:30:00+00","2022-12-06 09:00:00+00"
5949,"BTC","16976.821597926","17001.006945748","16975.743009370","16996.156954877","2022-12-06 09:59:00+00","2022-12-06 09:30:00+00","2022-12-06 10:00:00+00","2022-12-06 09:30:00+00"
5950,"BTC","16966.476762779","16983.885383589","16959.519593158","16975.561126586","2022-12-06 10:29:00+00","2022-12-06 10:00:00+00","2022-12-06 10:30:00+00","2022-12-06 10:00:00+00"
5951,"BTC","16969.326647236","16976.489991082","16954.064963939","16959.651603918","2022-12-06 10:59:00+00","2022-12-06 10:30:00+00","2022-12-06 11:00:00+00","2022-12-06 10:30:00+00"
5952,"BTC","16979.007092977","16980.068595123","16925.197238071","16968.200277637","2022-12-06 11:29:00+00","2022-12-06 11:00:00+00","2022-12-06 11:30:00+00","2022-12-06 11:00:00+00"
5953,"BTC","16981.557330252","16988.880055731","16971.525031013","16979.369421670","2022-12-06 11:59:00+00","2022-12-06 11:30:00+00","2022-12-06 12:00:00+00","2022-12-06 11:30:00+00"
5954,"BTC","16996.512496247","16996.512496247","16978.949864271","16985.130597865","2022-12-06 12:29:00+00","2022-12-06 12:00:00+00","2022-12-06 12:30:00+00","2022-12-06 12:00:00+00"
5955,"BTC","16997.626527268","17018.714351954","16992.983154655","16993.166808146","2022-12-06 12:59:00+00","2022-12-06 12:30:00+00","2022-12-06 13:00:00+00","2022-12-06 12:30:00+00"
5956,"BTC","17013.183238656","17028.997001637","16995.986019468","16997.278880145","2022-12-06 13:29:00+00","2022-12-06 13:00:00+00","2022-12-06 13:30:00+00","2022-12-06 13:00:00+00"
5957,"BTC","16982.039762996","17015.234266809","16982.039762996","17008.277295038","2022-12-06 13:59:00+00","2022-12-06 13:30:00+00","2022-12-06 14:00:00+00","2022-12-06 13:30:00+00"
5958,"BTC","17005.953799728","17016.252275250","16971.807812516","16984.610041782","2022-12-06 14:29:00+00","2022-12-06 14:00:00+00","2022-12-06 14:30:00+00","2022-12-06 14:00:00+00"
5959,"BTC","16980.481760343","17009.736983850","16962.769681473","16999.430795917","2022-12-06 14:59:00+00","2022-12-06 14:30:00+00","2022-12-06 15:00:00+00","2022-12-06 14:30:00+00"
5960,"BTC","16978.409545550","17021.548496830","16934.821640116","16971.888551121","2022-12-06 15:29:00+00","2022-12-06 15:00:00+00","2022-12-06 15:30:00+00","2022-12-06 15:00:00+00"
5961,"BTC","16987.054092013","17016.099017042","16974.091972029","16974.091972029","2022-12-06 15:59:00+00","2022-12-06 15:30:00+00","2022-12-06 16:00:00+00","2022-12-06 15:30:00+00"
5962,"BTC","17005.914141075","17005.914141075","16972.073537699","16985.530166027","2022-12-06 16:29:00+00","2022-12-06 16:00:00+00","2022-12-06 16:30:00+00","2022-12-06 16:00:00+00"
5963,"BTC","16981.223614253","17018.294900585","16976.492600547","17007.570479604","2022-12-06 16:59:00+00","2022-12-06 16:30:00+00","2022-12-06 17:00:00+00","2022-12-06 16:30:00+00"
5964,"BTC","16972.065125866","17001.642838480","16949.882585851","16987.654339649","2022-12-06 17:29:00+00","2022-12-06 17:00:00+00","2022-12-06 17:30:00+00","2022-12-06 17:00:00+00"
5965,"BTC","16957.729827630","16976.532345325","16948.887001610","16972.174298016","2022-12-06 17:59:00+00","2022-12-06 17:30:00+00","2022-12-06 18:00:00+00","2022-12-06 17:30:00+00"
5966,"BTC","16940.715242100","16965.621550098","16936.305560493","16959.633465547","2022-12-06 18:29:00+00","2022-12-06 18:00:00+00","2022-12-06 18:30:00+00","2022-12-06 18:00:00+00"
5967,"BTC","16979.055451317","16993.331725039","16915.892213863","16937.243685545","2022-12-06 18:59:00+00","2022-12-06 18:30:00+00","2022-12-06 19:00:00+00","2022-12-06 18:30:00+00"
5968,"BTC","16948.047463089","16984.802071999","16936.739915221","16971.345272790","2022-12-06 19:29:00+00","2022-12-06 19:00:00+00","2022-12-06 19:30:00+00","2022-12-06 19:00:00+00"
5969,"BTC","16971.354545494","16974.324578936","16941.197249094","16941.197249094","2022-12-06 19:59:00+00","2022-12-06 19:30:00+00","2022-12-06 20:00:00+00","2022-12-06 19:30:00+00"
5970,"BTC","16954.579017182","16973.889542294","16953.370137683","16969.713454179","2022-12-06 20:29:00+00","2022-12-06 20:00:00+00","2022-12-06 20:30:00+00","2022-12-06 20:00:00+00"
5971,"BTC","16979.858527462","16989.338229801","16961.443710125","16961.443710125","2022-12-06 20:59:00+00","2022-12-06 20:30:00+00","2022-12-06 21:00:00+00","2022-12-06 20:30:00+00"
5972,"BTC","16985.818056977","17003.558597797","16980.783633728","16989.108225768","2022-12-06 21:29:00+00","2022-12-06 21:00:00+00","2022-12-06 21:30:00+00","2022-12-06 21:00:00+00"
5973,"BTC","16998.602750908","16998.602750908","16977.553635122","16985.523648000","2022-12-06 21:59:00+00","2022-12-06 21:30:00+00","2022-12-06 22:00:00+00","2022-12-06 21:30:00+00"
5974,"BTC","16987.779595950","16991.883543264","16979.834928171","16991.447716666","2022-12-06 22:29:00+00","2022-12-06 22:00:00+00","2022-12-06 22:30:00+00","2022-12-06 22:00:00+00"
5975,"BTC","16973.724855032","16996.347056632","16964.785228353","16989.236339706","2022-12-06 22:59:00+00","2022-12-06 22:30:00+00","2022-12-06 23:00:00+00","2022-12-06 22:30:00+00"
5976,"BTC","17065.354857361","17076.797988105","16973.894917888","16973.894917888","2022-12-06 23:29:00+00","2022-12-06 23:00:00+00","2022-12-06 23:30:00+00","2022-12-06 23:00:00+00"
5977,"BTC","17084.617172465","17097.110623840","17058.083635616","17065.524911464","2022-12-06 23:59:00+00","2022-12-06 23:30:00+00","2022-12-07 00:00:00+00","2022-12-06 23:30:00+00"
6410,"BTC","17076.400663740","17089.891052056","17049.705724309","17088.330159703","2022-12-07 00:29:00+00","2022-12-07 00:00:00+00","2022-12-07 00:30:00+00","2022-12-07 00:00:00+00"
6411,"BTC","17062.536301867","17115.495416688","17060.741738040","17067.545576570","2022-12-07 00:59:00+00","2022-12-07 00:30:00+00","2022-12-07 01:00:00+00","2022-12-07 00:30:00+00"
